,0
569,0.21410695265512913
570,0.21753689751494676
571,0.22234971926081926
572,0.227472752914764
573,0.23092167277354747
574,0.2335127453552559
575,0.23783725744578987
576,0.2422804698580876
577,0.2461317271227017
578,0.25322891178075224
579,0.2589363531442359
580,0.2631421365076676
581,0.2681372776860371
582,0.2707942422712222
583,0.2754983148770407
584,0.28061759064439684
585,0.2848649799125269
586,0.2906684192130342
587,0.2946539904223755
588,0.29721739410888404
589,0.3017397307557985
590,0.30512559798080474
591,0.30836047569755465
592,0.312064788187854
593,0.31649265240412205
594,0.31977594771888107
595,0.32348530006129295
596,0.3284607311943546
597,0.3325277055846527
598,0.3381010127486661
599,0.341952963382937
600,0.3465237171621993
601,0.3486480867723003
602,0.35139099007938057
603,0.3582892721751705
604,0.36338564718607813
605,0.36612648249138147
606,0.37039838929194957
607,0.3752682717749849
608,0.37822978163603693
609,0.38320981396827847
610,0.3887716947356239
611,0.392209317185916
612,0.3965726342285052
613,0.39955022872891277
614,0.40337392885703593
615,0.4092139370040968
616,0.4135688083479181
617,0.4176488822558895
618,0.4232905829558149
619,0.4256055074511096
620,0.4300475422060117
621,0.43640569073613733
622,0.4403406277997419
623,0.4448271830333397
624,0.4482817716198042
625,0.4525791254127398
626,0.4571214831667021
627,0.46126397338230163
628,0.46347802586387843
629,0.46891964494716376
630,0.4727723888354376
631,0.47558507754001766
632,0.4797046600142494
633,0.48378690623212606
634,0.4900704660685733
635,0.49485051177907735
636,0.5017244174377993
637,0.5066715074935928
638,0.5101454315008596
639,0.5136256351834163
640,0.00269955862313509
641,0.004332349169999361
642,0.007427467964589596
643,0.010922648711130023
644,0.013554433127865195
645,0.018521374324336648
646,0.020732274278998375
647,0.023659246042370796
648,0.02688726456835866
649,0.030585024738684297
650,0.03386978595517576
651,0.03685583360493183
652,0.04064559820108116
653,0.045055940514430404
654,0.0479416330344975
655,0.05085664615035057
656,0.053963428596034646
657,0.05907182092778385
658,0.06288142618723214
659,0.06576181552372873
660,0.0692303164396435
661,0.07465242664329708
662,0.08131612441502512
663,0.08287830918561667
664,0.08680265152361244
665,0.08947039267513901
666,0.09515956754330546
667,0.09660773840732872
668,0.09920160355977714
669,0.10412586689926684
670,0.10897002113051713
671,0.11315161432139575
672,0.11825826135464013
673,0.1229918219614774
674,0.12749083410017192
675,0.1293126124655828
676,0.13377086108084768
677,0.13863679801579565
678,0.1417564443545416
679,0.14410079934168607
680,0.1465293263318017
681,0.15146607311908156
682,0.15350668912287802
683,0.15617292828392237
684,0.158947289804928
685,0.16450526926200837
686,0.16812265699263662
687,0.1699314807774499
688,0.1746170703554526
689,0.17893726436886936
690,0.18368234962690622
691,0.18780169414822012
692,0.19106229313183576
693,0.1942925435723737
694,0.1975229304516688
695,0.20043186622206122
696,0.203571644728072
697,0.20745323516894132
698,0.21072499372530729
699,0.21279440901707858
700,0.21804876707028598
701,0.22189127665478736
702,0.22697746439371258
703,0.22960873798001558
704,0.23505558271426708
705,0.23932212230283767
706,0.24269651027861983
707,0.24674487311858684
708,0.2493169066729024
709,0.251814303570427
710,0.25491912954021245
711,0.2573695544851944
712,0.2603414874756709
713,0.2630618199473247
714,0.26651966210920364
715,0.2725981950061396
716,0.2756838280474767
717,0.2774296165443957
718,0.2827700627967715
719,0.2856887436937541
720,0.28898108843714
721,0.29104271647520363
722,0.2945395635906607
723,0.2986490360926837
724,0.3016526645515114
725,0.30559628712944686
726,0.3072801884263754
727,0.31027413019910455
728,0.3158336831256747
729,0.32243899581953883
730,0.3271902818232775
731,0.3317340863868594
732,0.33427296089939773
733,0.33865580591373146
734,0.34352252003736794
735,0.34765527420677245
736,0.35126703698188066
737,0.35689026582986116
738,0.3616548920981586
739,0.36456067813560367
740,0.3672257657162845
741,0.3713655867613852
742,0.3740715847816318
743,0.3783091448713094
744,0.38145020650699735
745,0.38481158996000886
746,0.38848236319608986
747,0.39275314495898783
748,0.39640618045814335
749,0.39952015271410346
750,0.4043923686258495
751,0.4083204101771116
752,0.41496192617341876
753,0.41744441259652376
754,0.4207147725392133
755,0.42562704044394195
756,0.4293300095014274
757,0.4342379216104746
758,0.4366843185853213
759,0.43987661553546786
760,0.44476539362221956
761,0.4477304578758776
762,0.450696196872741
763,0.45389790344052017
764,0.45810114382766187
765,0.4630313266534358
766,0.4670435565058142
767,0.4683366701938212
768,0.0030324531253427267
769,0.006274139741435647
770,0.009030074812471867
771,0.013162215705960989
772,0.014851955347694457
773,0.017421635915525258
774,0.021159239928238094
775,0.02378081262577325
776,0.027163216727785766
777,0.03158450999762863
778,0.033385704387910664
779,0.03612319042440504
780,0.0388364716200158
781,0.04334906709846109
782,0.04696507297921926
783,0.05060429580044001
784,0.05349712271708995
785,0.055524546070955694
786,0.0588584371143952
787,0.06325836956966668
788,0.06575767125468701
789,0.06845593533944339
790,0.07062810368370265
791,0.07519506278913468
792,0.07793338631745428
793,0.08382508845534176
794,0.08530142984818667
795,0.0875459477538243
796,0.09163846739102155
797,0.09670745965559036
798,0.09999292634893209
799,0.10291464335750788
800,0.10673631203826517
801,0.11004279449116439
802,0.11255649162922055
803,0.11526115366723388
804,0.11783850134816021
805,0.12041314330417663
806,0.12586314615327865
807,0.12794620462227613
808,0.1299561947816983
809,0.13273416098672897
810,0.13661955238785595
811,0.13963764847721905
812,0.1422306204913184
813,0.14444622152950615
814,0.14793091209139675
815,0.15105488465633243
816,0.1545887413667515
817,0.15738204715307802
818,0.1618160781217739
819,0.16439851454924792
820,0.16722945601213723
821,0.17010581691283733
822,0.17513799166772515
823,0.17818253266159445
824,0.1822682252386585
825,0.18503819883335382
826,0.1890234105521813
827,0.1910968757001683
828,0.1938902820693329
829,0.19658383226487786
830,0.19996066309977323
831,0.20271216670516878
832,0.2050149264978245
833,0.20998840231914073
834,0.2139881622279063
835,0.21774667978752404
836,0.22037865116726607
837,0.22338377044070512
838,0.2259138192748651
839,0.22947524616029114
840,0.2324085464933887
841,0.2364212010288611
842,0.23932143801357597
843,0.24199371214490384
844,0.2459327116375789
845,0.2516627962468192
846,0.25542149611283094
847,0.2575089066522196
848,0.26064986700657755
849,0.26407644676510245
850,0.2669520244235173
851,0.2693621452199295
852,0.2715819951845333
853,0.274232747615315
854,0.2766516254050657
855,0.278631879366003
856,0.28187573642935604
857,0.2851289444370195
858,0.2888750588754192
859,0.2911859044106677
860,0.2931175527628511
861,0.29449841333553195
862,0.29571810527704656
863,0.2986172940582037
864,0.3042184137739241
865,0.3067417684942484
866,0.31016467185691
867,0.31535451812669635
868,0.31841064896434546
869,0.32020429021213204
870,0.32237389974761754
871,0.3247640010667965
872,0.3268277329625562
873,0.328288369695656
874,0.33229863771703094
875,0.33599027490708977
876,0.3412003015400842
877,0.3434383183484897
878,0.34799992840271443
879,0.3504811638267711
880,0.35450725501868874
881,0.3588634954066947
882,0.3617918404052034
883,0.36428909783717245
884,0.3678364745574072
885,0.3711905450327322
886,0.3757221488049254
887,0.38122165377717465
888,0.38513185584452003
889,0.38724246562924236
890,0.3909748768201098
891,0.3955155302537605
892,0.3992418352281675
893,0.4039163392735645
894,0.40873268514405936
895,0.411341568804346
896,0.0035665463656187057
897,0.005531061673536897
898,0.008610877906903625
899,0.011090814834460616
900,0.01387188583612442
901,0.017162608448415995
902,0.020626744255423546
903,0.0220672587165609
904,0.02344931964762509
905,0.025848100893199444
906,0.0297739808447659
907,0.03200625954195857
908,0.03576700366102159
909,0.03724043280817568
910,0.0411978040356189
911,0.04305450606625527
912,0.04565530561376363
913,0.049933667411096394
914,0.05476569209713489
915,0.05783361184876412
916,0.061049049836583436
917,0.06513864279258996
918,0.06807432498317212
919,0.06977624259889126
920,0.07254481595009565
921,0.07548291725106537
922,0.07818834786303341
923,0.08064544200897217
924,0.08191408985294402
925,0.08429082063958049
926,0.08591708389576524
927,0.08879359194543213
928,0.09291382727678865
929,0.09614045068155974
930,0.09898361854720861
931,0.10121500317472965
932,0.10345056967344135
933,0.1062129185302183
934,0.10965635592583567
935,0.11237396753858775
936,0.1145647686207667
937,0.11661896167788655
938,0.11838556407019496
939,0.12196367816068232
940,0.12557578622363508
941,0.12864807341247797
942,0.13112290506251156
943,0.13290005503222346
944,0.13503105542622507
945,0.13955062697641551
946,0.14129473315551877
947,0.14327069208957255
948,0.14455647754948586
949,0.1454029477899894
950,0.14631952601484954
951,0.14802587230224162
952,0.15154894872102886
953,0.15559333201963454
954,0.16297514375764877
955,0.16629628522787243
956,0.17294073256198317
957,0.17546319437678903
958,0.17841061495710164
959,0.18346958665642887
960,0.18735386419575661
961,0.18882646295242012
962,0.1922972856555134
963,0.19571883394382894
964,0.19939498440362513
965,0.20385870640166104
966,0.20617676666006446
967,0.20888186898082495
968,0.2114134943112731
969,0.2142018238082528
970,0.21662586368620396
971,0.21918982965871692
972,0.22121844324283302
973,0.22512733074836433
974,0.22819022252224386
975,0.2305881737265736
976,0.23459137813188136
977,0.23670358094386756
978,0.2387492824345827
979,0.24049906502477825
980,0.24287543911486864
981,0.24552317382767797
982,0.25021515041589737
983,0.2536617878358811
984,0.2564400329720229
985,0.2622787083964795
986,0.2649832486640662
987,0.2678116064053029
988,0.27182703581638634
989,0.2762170161586255
990,0.28004475007764995
991,0.2848823422100395
992,0.2915624708402902
993,0.2939099601935595
994,0.29634446115233004
995,0.29856705642305315
996,0.3022259771823883
997,0.3046523295342922
998,0.30887493351474404
999,0.3122499557211995
1000,0.31595349684357643
1001,0.3193439757451415
1002,0.32405656576156616
1003,0.32644599536433816
1004,0.32864960050210357
1005,0.33330761967226863
1006,0.3350403072545305
1007,0.3370729241287336
1008,0.3391561928438023
1009,0.3423196397488937
1010,0.34494572354014963
1011,0.3480318282963708
1012,0.35073926870245486
1013,0.352135055931285
1014,0.35613912739790976
1015,0.36041836137883365
1016,0.3640150995925069
1017,0.3660518699325621
1018,0.3696491993032396
1019,0.371910042129457
1020,0.3738096490269527
1021,0.3754036673344672
1022,0.37731302028987557
1023,0.38022464665118605
1024,0.0014185069594532251
1025,0.003434340935200453
1026,0.005288097425363958
1027,0.00912530382629484
1028,0.01180993055459112
1029,0.014743324485607445
1030,0.017827520496211946
1031,0.020847985870204866
1032,0.022365705226548016
1033,0.025950474082492292
1034,0.02914966770913452
1035,0.030888396431691945
1036,0.03333987423684448
1037,0.03473827091511339
1038,0.038449368556030095
1039,0.042560169589705765
1040,0.043689629063010216
1041,0.04573651496320963
1042,0.04778568726032972
1043,0.05047036218456924
1044,0.05276348441839218
1045,0.054867332335561514
1046,0.05846643098630011
1047,0.06097437581047416
1048,0.06286844203714281
1049,0.06509356864262372
1050,0.06733383832033724
1051,0.0683548190863803
1052,0.07352673646528274
1053,0.07652119675185531
1054,0.07945596484933048
1055,0.08047767821699381
1056,0.08163727738428861
1057,0.08475783735048026
1058,0.08744187315460294
1059,0.09013496350962669
1060,0.09173537930473685
1061,0.0956357279792428
1062,0.09827832458540797
1063,0.10205532005056739
1064,0.10399963543750346
1065,0.10670518106780946
1066,0.10897968406789005
1067,0.11054643988609314
1068,0.11283226939849555
1069,0.11338022368727252
1070,0.11479124141624197
1071,0.1171875967993401
1072,0.1195257538347505
1073,0.12203653523465618
1074,0.1268039727001451
1075,0.12963611230952665
1076,0.13270736805861816
1077,0.13492519309511408
1078,0.1358305819449015
1079,0.14023982716025785
1080,0.14138515951344743
1081,0.14375921693863347
1082,0.14676567615242675
1083,0.14880759950028732
1084,0.15186237875605002
1085,0.15408518124604598
1086,0.15727108210558072
1087,0.15949550858931616
1088,0.1623467561439611
1089,0.1663926398032345
1090,0.1697053672396578
1091,0.17244605958694592
1092,0.17511721985647455
1093,0.1765928019885905
1094,0.17805208294885233
1095,0.17932453571120277
1096,0.18103368364972994
1097,0.18405973789049312
1098,0.18735178228234872
1099,0.19043259852332994
1100,0.1939634892041795
1101,0.19756524794502184
1102,0.20074518321780488
1103,0.20293024386046454
1104,0.2047870637034066
1105,0.20660726394271478
1106,0.20812699204543605
1107,0.20990621572127566
1108,0.21384396677603945
1109,0.21545468998374417
1110,0.21912111999699846
1111,0.22143629571655765
1112,0.22481350699672475
1113,0.22743317257845774
1114,0.23233646765584126
1115,0.23561030841665342
1116,0.23822204960742965
1117,0.24058395164320245
1118,0.24207320640562102
1119,0.2459229626110755
1120,0.2506313495687209
1121,0.25191624189028516
1122,0.2536806150455959
1123,0.2559499615454115
1124,0.2599754613474943
1125,0.2619135869317688
1126,0.2656670457799919
1127,0.26945321779930964
1128,0.272163059853483
1129,0.2743072517332621
1130,0.2764617032953538
1131,0.27763101569144055
1132,0.28143331891624257
1133,0.285163561522495
1134,0.287285533209797
1135,0.2894533790531568
1136,0.29367682308657095
1137,0.29908649780554697
1138,0.30033805983839557
1139,0.30251255695475265
1140,0.3046529979328625
1141,0.3086318878340535
1142,0.3108403817168437
1143,0.3126770146773197
1144,0.31433820101665333
1145,0.31672854005591944
1146,0.31945004971930757
1147,0.3216749141574837
1148,0.3231513981590979
1149,0.32547172222984955
1150,0.32692421349929646
1151,0.32832088303985074
1152,0.0029209195636212826
1153,0.004248242010362446
1154,0.0081173354992643
1155,0.011273152776993811
1156,0.013454556814394891
1157,0.017993585555814207
1158,0.022391246515326202
1159,0.02358073985669762
1160,0.025658687693066895
1161,0.02661703823832795
1162,0.028778293111827224
1163,0.03164360922528431
1164,0.033624287869315594
1165,0.035918475536163896
1166,0.03687294531846419
1167,0.039427575014997274
1168,0.04324163991259411
1169,0.0456521125161089
1170,0.048685734218452126
1171,0.051446250232402235
1172,0.054860068776179105
1173,0.05960853706346825
1174,0.06137269834289327
1175,0.063507117156405
1176,0.06522300565848127
1177,0.06836197740631178
1178,0.07170679705450311
1179,0.07637417322257534
1180,0.08108755626017228
1181,0.08210306632099673
1182,0.08659830567194149
1183,0.08805110986577347
1184,0.09099780913675204
1185,0.09336360968882218
1186,0.09631290781544521
1187,0.09891781728947535
1188,0.10215671040350571
1189,0.10306666867109016
1190,0.10553394543239847
1191,0.10771952319191769
1192,0.10953310766490176
1193,0.1106856384431012
1194,0.11268876033136621
1195,0.11516356776701286
1196,0.11722851829836145
1197,0.11971536610508338
1198,0.1243683016509749
1199,0.1254274410312064
1200,0.1276302610640414
1201,0.13027661066735163
1202,0.1338145982590504
1203,0.1362863684189506
1204,0.13880312122637406
1205,0.1405181930749677
1206,0.14274533040588722
1207,0.14448553352849558
1208,0.1485828611184843
1209,0.1522463774890639
1210,0.15364443039288744
1211,0.1549950119224377
1212,0.1568321997183375
1213,0.16004740371135995
1214,0.16145281662466004
1215,0.16398396441945806
1216,0.16711782204220071
1217,0.17004193650791422
1218,0.17101236066082492
1219,0.1722530901315622
1220,0.1756637598737143
1221,0.17791723477421328
1222,0.1803020589868538
1223,0.18233561812667176
1224,0.18618651636643335
1225,0.18888139835326
1226,0.19143036025343463
1227,0.19268962746718898
1228,0.19489063118817285
1229,0.19678995868889615
1230,0.20053702377481386
1231,0.20305686158826575
1232,0.20562608976615593
1233,0.2080178371979855
1234,0.21161312115145847
1235,0.21422858111327514
1236,0.2154897252912633
1237,0.2189732237602584
1238,0.2207414538715966
1239,0.22490852774353698
1240,0.22735017241211608
1241,0.2307509587262757
1242,0.23433924751589075
1243,0.23742115480126813
1244,0.24167898093583062
1245,0.24411892640637234
1246,0.2506155435112305
1247,0.25288866931805387
1248,0.25606884906301275
1249,0.25809604494133964
1250,0.2610662293736823
1251,0.26462024269858375
1252,0.26601468777516857
1253,0.267480589391198
1254,0.26949815516127273
1255,0.27055336587363854
